0.1,0.33
0.10105,0.330315
0.10210000000000001,0.33063000000000003
0.10315,0.330945
0.1042,0.33126
0.10525000000000001,0.331575
0.1063,0.33189
0.10735,0.33220500000000003
0.1084,0.33252000000000004
0.10945,0.332835
0.1105,0.33315
0.11155000000000001,0.333465
0.1126,0.33378
0.11365,0.33409500000000003
0.1147,0.33441
0.11575,0.334725
0.1168,0.33504
0.11785,0.335355
0.1189,0.33567
0.11995,0.33598500000000003
0.121,0.3363
0.12204999999999999,0.336615
0.1231,0.33693
0.12415,0.337245
0.1252,0.33756
0.12625,0.337875
0.1273,0.33819
0.12835,0.338505
0.1294,0.33882
0.13045,0.339135
0.1315,0.33945000000000003
0.13255,0.339765
0.1336,0.34008
0.13465,0.340395
0.1357,0.34071
0.13674999999999998,0.341025
0.13779999999999998,0.34134
0.13885,0.341655
0.1399,0.34197
0.14095,0.342285
0.142,0.3426
0.14305,0.342915
0.1441,0.34323
0.14515,0.343545
0.1462,0.34386
0.14725,0.344175
0.1483,0.34449
0.14934999999999998,0.344805
0.15039999999999998,0.34512
0.15145,0.345435
0.1525,0.34575
0.15355,0.346065
0.1546,0.34638
0.15564999999999998,0.346695
0.1567,0.34701
0.15775,0.347325
0.1588,0.34764
0.15985,0.347955
0.1609,0.34826999999999997
0.16194999999999998,0.348585
0.16299999999999998,0.3489
0.16404999999999997,0.349215
0.16509999999999997,0.34953
0.16615,0.349845
0.1672,0.35015999999999997
0.16824999999999998,0.350475
0.1693,0.35079
0.17035,0.351105
0.1714,0.35142
0.17245,0.351735
0.1735,0.35205
0.17454999999999998,0.352365
0.17559999999999998,0.35268
0.17664999999999997,0.352995
0.17769999999999997,0.35330999999999996
0.17874999999999996,0.35362499999999997
0.1798,0.35394
0.18084999999999998,0.354255
0.18189999999999998,0.35457
0.18295,0.354885
0.184,0.35519999999999996
0.18505,0.35551499999999997
0.1861,0.35583
0.18714999999999998,0.356145
0.18819999999999998,0.35646
0.18924999999999997,0.35677499999999995
0.19029999999999997,0.35708999999999996
0.19134999999999996,0.357405
0.1924,0.35772
0.19344999999999998,0.358035
0.19449999999999998,0.35835
0.19554999999999997,0.35866499999999996
0.1966,0.35897999999999997
0.19765,0.359295
0.1987,0.35961
0.19974999999999998,0.359925
0.20079999999999998,0.36024
0.20184999999999997,0.36055499999999996
0.20289999999999997,0.36086999999999997
