0.00634,0.5498
0.00634,0.5498
0.00634,0.54979
0.00634,0.54979
0.00634,0.54978
0.00634,0.54982
0.00633,0.54985
0.00633,0.54989
0.00633,0.54993
0.00633,0.54996
0.00624,0.55122
0.00616,0.5525
0.00607,0.5538
0.00599,0.55513
0.0059,0.55648
0.00595,0.55578
0.00599,0.55508
0.00603,0.55439
0.00608,0.5537
0.00612,0.55302
0.00612,0.55311
0.00611,0.5532
0.00611,0.55329
0.0061,0.55338
0.00609,0.55347
0.00609,0.55358
0.00608,0.55368
0.00607,0.55379
0.00607,0.5539
0.00606,0.55401
0.00602,0.55469
0.00597,0.55537
0.00593,0.55604
0.00589,0.55669
0.00585,0.55732
0.00588,0.55679
0.00592,0.55622
0.00596,0.55563
0.006,0.55499
0.00604,0.55431
0.00602,0.55464
0.006,0.55489
0.00599,0.55507
0.00599,0.55516
0.00599,0.55514
0.00599,0.55508
0.006,0.5549
0.00602,0.55458
0.00605,0.55411
0.00609,0.55349
0.00614,0.55271
0.00621,0.55168
0.0063,0.55039
0.0064,0.54883
0.00653,0.547
0.00676,0.5438
0.00701,0.54048
0.00728,0.53706
0.00758,0.53355
0.00789,0.52997
0.00819,0.52673
0.00852,0.52332
0.00889,0.51978
0.00928,0.51612
0.00971,0.51238
0.01014,0.50887
0.0106,0.50527
0.0111,0.5016
0.01163,0.4979
0.0122,0.49419
0.01285,0.49021
0.01354,0.48631
0.01425,0.48249
0.01499,0.47876
0.01577,0.47512
0.01656,0.47162
0.01739,0.46819
0.01826,0.46482
0.01916,0.46153
0.02009,0.45831
0.02104,0.45524
0.02202,0.45224
0.02304,0.44929
0.02409,0.44642
0.02519,0.4436
0.02633,0.44081
0.02752,0.43809
0.02873,0.43544
0.02998,0.43286
0.03127,0.43034
0.0326,0.42787
0.03397,0.42546
0.03537,0.42311
0.03682,0.42082
0.0383,0.41857
0.03982,0.41651
0.04138,0.41652
0.04297,0.41653
0.0446,0.41654
0.04628,0.41656
0.04798,0.41657
0.04967,0.41659
0.05138,0.4166
0.05308,0.41662
0.05478,0.41663
0.05648,0.41665
0.05819,0.41667
0.0599,0.41668
0.06161,0.4167
0.06331,0.41672
0.065,0.41674
0.06669,0.41676
0.06839,0.41678
0.07008,0.4168
0.07177,0.41682
0.07347,0.41684
0.07517,0.41686
0.07687,0.41689
0.07857,0.41691
0.08028,0.41693
0.08198,0.41696
0.08369,0.41698
0.08539,0.41701
0.0871,0.41703
0.08881,0.41706
0.09052,0.41709
0.09223,0.41712
0.09393,0.41714
0.0965,0.41719
0.10039,0.41725
0.10624,0.41736
0.11483,0.41753
0.12344,0.41771
0.13211,0.4179
0.14071,0.41811
0.14928,0.41833
0.15793,0.41857
0.16656,0.41881
0.17521,0.41908
0.18387,0.41935
0.19248,0.41964
0.20118,0.41995
0.20992,0.42027
0.2186,0.4206
0.22729,0.42095
0.23598,0.42131
0.24472,0.42169
0.25345,0.42208
0.26214,0.42248
0.27092,0.42291
0.27967,0.42334
0.28847,0.4238
0.29727,0.42427
0.30601,0.42475
0.3148,0.42525
0.32355,0.42577
0.33232,0.4263
0.34117,0.42685
0.35,0.42742
0.35881,0.428
0.36767,0.42861
0.3765,0.42923
0.38535,0.42986
0.39421,0.43052
0.40308,0.43119
0.41189,0.43188
0.42073,0.43259
0.42952,0.43331
0.43846,0.43406
0.44734,0.43483
0.45617,0.43561
0.4651,0.43643
0.4739,0.43725
0.48272,0.43809
0.49161,0.43896
0.50048,0.43985
0.50935,0.44077
0.51822,0.4417
0.5271,0.44266
0.53592,0.44364
0.54471,0.44464
0.55363,0.44568
0.56249,0.44674
0.57131,0.44782
0.58019,0.44893
0.58903,0.45007
0.59794,0.45125
0.60675,0.45244
0.61561,0.45367
0.62448,0.45494
0.63336,0.45624
0.64214,0.45757
0.65099,0.45894
0.65981,0.46034
0.66865,0.46179
0.67742,0.46327
0.68618,0.46479
0.69499,0.46636
0.70381,0.46799
0.71249,0.46965
0.72123,0.47137
0.73003,0.47316
0.73872,0.47499
0.74744,0.47689
0.7562,0.47887
0.76488,0.48091
0.77354,0.48303
0.78233,0.48527
0.79104,0.48759
0.79968,0.49
0.80831,0.49252
0.817,0.49518
0.82564,0.49797
0.83424,0.50091
0.84283,0.50402
0.85142,0.50732
0.85998,0.51085
0.86846,0.51459
0.87692,0.51862
0.88541,0.523
0.89382,0.52775
0.90218,0.53173
0.91059,0.53214
0.91894,0.53257
0.92725,0.53301
0.9356,0.53346
0.94387,0.53392
0.95217,0.53468
0.96048,0.53627
0.96875,0.53787
0.97702,0.53948
0.98525,0.5411
0.99348,0.54273
1.00165,0.54436
1.00985,0.54604
1.01801,0.54772
1.02612,0.54941
1.03421,0.55112
1.04225,0.55283
1.05024,0.5545
1.05832,0.55439
1.06632,0.55431
1.07439,0.55424
1.08236,0.55418
1.09031,0.55414
1.09826,0.55411
1.10626,0.55347
1.11421,0.55266
1.12218,0.55187
1.13016,0.55109
1.13796,0.55033
1.14586,0.54958
1.15369,0.54885
1.16155,0.54812
1.16936,0.5474
1.17723,0.54669
1.18497,0.546
1.19281,0.54531
1.20058,0.54462
1.20836,0.54367
1.21613,0.54273
1.22389,0.5418
1.23163,0.54088
1.23936,0.53996
1.24717,0.53905
1.25488,0.53816
1.26262,0.53727
1.27035,0.53639
1.27805,0.53552
1.28573,0.53466
1.2934,0.5338
1.30103,0.53296
1.30875,0.53212
1.31638,0.53129
1.32406,0.53047
1.33169,0.52965
1.33933,0.52885
1.34694,0.52805
1.35459,0.52725
1.36221,0.52646
1.36986,0.52568
1.37741,0.52491
1.38501,0.52414
1.39259,0.52338
1.40014,0.52262
1.40772,0.52146
1.41529,0.52029
1.42284,0.51914
1.43037,0.518
1.43787,0.51686
1.44542,0.51573
1.45299,0.51459
1.46054,0.51347
1.46817,0.51234
1.4757,0.51122
1.48321,0.51012
1.48719,0.50954
1.4847,0.5099
1.47888,0.51075
1.47304,0.51161
1.46739,0.51245
1.46171,0.51329
1.45608,0.51413
1.45035,0.51499
1.4448,0.51582
1.43924,0.51666
1.43374,0.51749
1.42826,0.51832
1.4228,0.51915
1.41735,0.51998
1.41197,0.5208
